"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 19, 2013","12,810.21","12,722.16","12,810.21","12,686.18","175.22M","0.97%"
"Feb 15, 2013","12,686.63","12,686.51","12,719.16","12,667.70","190.27M","-0.28%"
"Feb 14, 2013","12,721.79","12,769.77","12,775.05","12,699.68","180.84M","-0.42%"
"Feb 13, 2013","12,775.28","12,813.50","12,814.53","12,763.44","176.90M","-0.11%"
"Feb 12, 2013","12,789.02","12,746.55","12,815.39","12,746.82","166.80M","0.32%"
"Feb 11, 2013","12,748.15","12,789.18","12,800.69","12,748.15","133.83M","-0.41%"
"Feb 08, 2013","12,801.23","12,773.00","12,823.50","12,756.24","140.53M","0.36%"
"Feb 07, 2013","12,755.92","12,762.49","12,790.11","12,737.22","183.25M","-0.04%"
"Feb 06, 2013","12,761.59","12,713.96","12,783.73","12,724.38","164.00M","0.13%"
"Feb 05, 2013","12,745.65","12,740.35","12,786.79","12,717.62","157.06M","0.22%"
"Feb 04, 2013","12,717.62","12,683.73","12,768.83","12,668.81","122.96M","-0.40%"
"Feb 01, 2013","12,768.83","12,741.18","12,783.13","12,691.92","163.62M","0.66%"
"Jan 31, 2013","12,685.24","12,760.67","12,794.44","12,682.69","201.18M","-0.85%"
"Jan 30, 2013","12,794.44","12,846.29","12,895.28","12,773.62","175.69M","-0.28%"
"Jan 29, 2013","12,830.56","12,817.40","12,849.16","12,812.99","170.44M","0.11%"
"Jan 28, 2013","12,815.91","12,860.36","12,859.93","12,812.06","154.40M","-0.01%"
"Jan 25, 2013","12,816.63","12,851.52","12,875.35","12,808.66","163.20M","-0.05%"
"Jan 24, 2013","12,823.62","12,802.32","12,863.47","12,794.05","176.34M","0.23%"
"Jan 23, 2013","12,794.05","12,779.66","12,828.93","12,792.07","156.83M","-0.24%"
"Jan 22, 2013","12,824.63","12,774.71","12,824.63","12,758.64","178.76M","0.24%"
"Jan 21, 2013","12,794.25","12,748.12","12,798.92","12,725.69","97.17M","0.54%"
"Jan 18, 2013","12,725.69","12,701.96","12,751.16","12,675.61","192.76M","0.40%"
"Jan 17, 2013","12,674.73","12,614.30","12,684.07","12,608.82","160.68M","0.52%"
"Jan 16, 2013","12,608.82","12,602.47","12,638.42","12,580.32","143.64M","-0.26%"
"Jan 15, 2013","12,641.97","12,569.21","12,642.03","12,569.77","186.58M","0.31%"
"Jan 14, 2013","12,603.09","12,627.41","12,636.68","12,582.15","216.47M","0.01%"
"Jan 11, 2013","12,602.18","12,600.90","12,603.15","12,545.03","155.72M","0.02%"
"Jan 10, 2013","12,599.74","12,571.95","12,618.43","12,523.56","207.72M","0.62%"
"Jan 09, 2013","12,522.24","12,508.13","12,528.86","12,484.80","166.36M","0.14%"
"Jan 08, 2013","12,504.81","12,490.37","12,504.81","12,456.00","168.87M","0.04%"
"Jan 07, 2013","12,499.55","12,503.24","12,540.81","12,448.21","152.63M","-0.33%"
"Jan 04, 2013","12,540.81","12,435.12","12,540.81","12,442.84","133.01M","0.56%"
"Jan 03, 2013","12,470.44","12,539.14","12,540.58","12,430.41","160.67M","-0.56%"
"Jan 02, 2013","12,540.77","12,571.76","12,588.75","12,439.25","149.63M","0.86%"
"Dec 31, 2012","12,433.53","12,296.11","12,457.33","12,289.66","99.70M","0.95%"
"Dec 28, 2012","12,316.12","12,316.99","12,371.22","12,304.98","84.46M","-0.47%"
"Dec 27, 2012","12,373.77","12,324.96","12,373.77","12,289.68","110.47M","0.02%"
"Dec 24, 2012","12,370.80","12,379.33","12,400.02","12,350.31","56.86M","-0.12%"
"Dec 21, 2012","12,385.70","12,383.72","12,414.85","12,313.73","345.42M","-0.02%"
"Dec 20, 2012","12,388.71","12,376.00","12,403.13","12,335.40","170.13M","-0.12%"
"Dec 19, 2012","12,403.63","12,356.08","12,414.06","12,335.36","206.85M","0.56%"
"Dec 18, 2012","12,334.34","12,285.86","12,353.92","12,279.70","220.02M","0.43%"
"Dec 17, 2012","12,281.35","12,281.33","12,296.86","12,233.09","232.32M","-0.12%"
"Dec 14, 2012","12,296.72","12,284.29","12,307.05","12,256.55","236.86M","0.06%"
"Dec 13, 2012","12,289.17","12,305.39","12,346.24","12,261.99","205.05M","-0.52%"
"Dec 12, 2012","12,353.09","12,305.80","12,365.83","12,282.57","223.02M","0.58%"
"Dec 11, 2012","12,282.36","12,242.48","12,306.82","12,234.96","191.88M","0.42%"
"Dec 10, 2012","12,230.47","12,212.14","12,236.71","12,161.08","182.79M","0.58%"
"Dec 07, 2012","12,159.59","12,189.41","12,208.05","12,144.15","201.05M","0.07%"
"Dec 06, 2012","12,151.13","12,189.25","12,186.11","12,132.74","194.66M","-0.05%"
"Dec 05, 2012","12,157.29","12,155.29","12,208.45","12,136.39","179.54M","0.17%"
"Dec 04, 2012","12,137.18","12,106.20","12,169.74","12,095.45","162.21M","-0.27%"
"Dec 03, 2012","12,169.74","12,253.70","12,252.27","12,151.30","165.23M","-0.57%"
"Nov 30, 2012","12,239.36","12,203.83","12,246.32","12,170.35","217.84M","0.30%"
"Nov 29, 2012","12,202.85","12,207.94","12,227.52","12,140.33","163.10M","0.51%"
"Nov 28, 2012","12,140.33","12,012.59","12,141.44","12,004.49","157.29M","0.24%"
"Nov 27, 2012","12,111.63","12,194.38","12,196.47","12,105.97","152.66M","-0.60%"
"Nov 26, 2012","12,185.05","12,199.17","12,212.90","12,148.96","127.85M","-0.23%"
"Nov 23, 2012","12,213.24","12,169.19","12,229.77","12,142.27","99.29M","0.49%"
"Nov 22, 2012","12,153.10","12,129.28","12,171.20","12,100.06","59.03M","0.44%"
"Nov 21, 2012","12,100.06","12,016.66","12,104.68","12,023.15","146.58M","0.45%"
"Nov 20, 2012","12,046.28","12,040.75","12,051.70","11,986.01","164.43M","0.05%"
"Nov 19, 2012","12,040.40","12,003.45","12,040.40","11,878.18","139.72M","1.37%"
"Nov 16, 2012","11,877.72","11,814.39","11,877.72","11,761.86","160.13M","0.56%"
"Nov 15, 2012","11,811.38","11,879.57","11,926.39","11,761.34","227.35M","-0.99%"
"Nov 14, 2012","11,929.79","12,139.75","12,136.55","11,915.07","192.50M","-1.69%"
"Nov 13, 2012","12,134.66","12,130.32","12,212.94","12,124.35","136.35M","-0.47%"
"Nov 12, 2012","12,191.46","12,219.78","12,239.56","12,186.99","106.61M","-0.04%"
"Nov 09, 2012","12,196.80","12,166.64","12,251.45","12,151.17","157.80M","0.05%"
"Nov 08, 2012","12,191.05","12,227.85","12,252.19","12,164.11","185.66M","-0.32%"
"Nov 07, 2012","12,230.59","12,326.84","12,360.90","12,201.87","167.32M","-1.06%"
"Nov 06, 2012","12,361.20","12,380.33","12,395.61","12,334.13","156.46M","0.07%"
"Nov 05, 2012","12,352.78","12,373.51","12,417.25","12,347.14","131.37M","-0.22%"
"Nov 02, 2012","12,380.41","12,489.69","12,501.56","12,373.16","182.36M","-0.95%"
"Nov 01, 2012","12,499.76","12,408.53","12,511.46","12,413.72","182.87M","0.62%"
"Oct 31, 2012","12,422.91","12,416.67","12,462.26","12,389.97","185.57M","0.37%"
"Oct 30, 2012","12,377.05","12,302.52","12,395.43","12,294.59","99.13M","0.52%"
"Oct 29, 2012","12,312.75","12,282.08","12,317.95","12,250.47","77.74M","0.10%"
"Oct 26, 2012","12,300.30","12,301.60","12,353.16","12,290.44","151.53M","0.00%"
"Oct 25, 2012","12,300.23","12,289.67","12,326.69","12,195.02","160.95M","0.86%"
"Oct 24, 2012","12,195.02","12,258.07","12,261.05","12,186.59","151.74M","-0.25%"
"Oct 23, 2012","12,225.84","12,260.95","12,391.86","12,141.19","165.77M","-1.43%"
"Oct 22, 2012","12,403.54","12,362.66","12,430.48","12,340.41","155.42M","-0.10%"
"Oct 19, 2012","12,415.98","12,437.91","12,465.02","12,372.91","163.59M","-0.40%"
"Oct 18, 2012","12,466.12","12,425.51","12,494.00","12,425.04","154.96M","0.04%"
"Oct 17, 2012","12,461.25","12,423.72","12,463.33","12,396.67","194.27M","0.43%"
"Oct 16, 2012","12,407.70","12,298.12","12,412.23","12,232.05","150.61M","1.45%"
"Oct 15, 2012","12,229.96","12,181.93","12,229.96","12,137.18","109.71M","0.23%"
"Oct 12, 2012","12,202.04","12,225.45","12,250.41","12,170.11","131.41M","-0.26%"
"Oct 11, 2012","12,233.95","12,263.63","12,295.43","12,215.01","151.20M","0.18%"
"Oct 10, 2012","12,212.42","12,241.06","12,278.68","12,195.81","138.92M","-0.50%"
"Oct 09, 2012","12,273.57","12,389.54","12,415.68","12,266.98","161.13M","-1.17%"
"Oct 05, 2012","12,418.99","12,460.78","12,480.83","12,388.76","130.59M","-0.23%"
"Oct 04, 2012","12,447.68","12,403.13","12,458.21","12,371.62","162.61M","0.71%"
"Oct 03, 2012","12,359.47","12,406.44","12,411.51","12,341.90","153.55M","-0.26%"
"Oct 02, 2012","12,391.23","12,396.86","12,414.42","12,340.64","184.55M","0.17%"
"Oct 01, 2012","12,370.19","12,372.45","12,452.28","12,318.17","156.97M","0.43%"
"Sep 28, 2012","12,317.46","12,291.24","12,336.31","12,248.78","201.03M","-0.17%"
"Sep 27, 2012","12,338.85","12,297.73","12,363.27","12,241.46","165.74M","0.87%"
"Sep 26, 2012","12,232.86","12,163.86","12,254.41","12,168.10","167.30M","-0.20%"
"Sep 25, 2012","12,257.18","12,351.43","12,382.86","12,240.06","186.59M","-0.46%"
"Sep 24, 2012","12,313.54","12,342.42","12,382.38","12,296.20","145.96M","-0.57%"
"Sep 21, 2012","12,383.60","12,454.02","12,473.45","12,383.60","516.67M","-0.21%"
"Sep 20, 2012","12,409.25","12,372.31","12,432.08","12,358.37","165.23M","-0.22%"
"Sep 19, 2012","12,436.16","12,441.69","12,462.83","12,405.85","188.50M","0.11%"
"Sep 18, 2012","12,422.71","12,422.82","12,450.04","12,391.40","179.56M","-0.19%"
"Sep 17, 2012","12,446.86","12,494.57","12,508.71","12,432.37","162.68M","-0.42%"
"Sep 14, 2012","12,499.47","12,446.13","12,529.77","12,360.16","240.49M","1.13%"
"Sep 13, 2012","12,360.16","12,234.75","12,366.04","12,194.21","189.01M","1.04%"
"Sep 12, 2012","12,232.62","12,262.31","12,284.75","12,200.98","167.36M","0.10%"
"Sep 11, 2012","12,220.45","12,239.16","12,264.13","12,193.78","155.73M","0.04%"
"Sep 10, 2012","12,215.43","12,257.18","12,303.78","12,213.65","148.47M","-0.43%"
"Sep 07, 2012","12,268.01","12,194.50","12,270.97","12,144.36","191.32M","1.06%"
"Sep 06, 2012","12,139.73","12,041.08","12,144.34","11,996.46","165.57M","1.25%"
"Sep 05, 2012","11,990.14","11,934.09","11,994.00","11,931.31","149.19M","0.41%"
"Sep 04, 2012","11,941.70","11,977.96","11,974.69","11,904.48","156.16M","-0.06%"
"Aug 31, 2012","11,949.26","11,932.31","11,985.09","11,872.26","159.48M","0.53%"
"Aug 30, 2012","11,886.65","11,986.87","12,007.91","11,875.05","131.15M","-1.03%"
"Aug 29, 2012","12,009.79","12,025.22","12,033.99","11,952.08","128.07M","-0.00%"
"Aug 28, 2012","12,009.90","12,060.96","12,080.51","12,005.34","136.83M","-0.32%"
"Aug 27, 2012","12,048.82","12,097.86","12,100.16","12,030.63","95.74M","-0.28%"
"Aug 24, 2012","12,082.23","12,038.97","12,130.47","12,036.51","107.86M","0.16%"
"Aug 23, 2012","12,062.51","12,128.79","12,125.98","12,033.55","155.45M","-0.47%"
"Aug 22, 2012","12,118.99","12,102.07","12,125.84","12,034.10","137.48M","0.02%"
"Aug 21, 2012","12,116.92","12,134.21","12,196.77","12,091.48","164.79M","0.34%"
"Aug 20, 2012","12,076.03","12,088.87","12,100.04","12,034.23","106.62M","-0.11%"
"Aug 17, 2012","12,089.89","12,054.81","12,089.89","12,034.88","122.09M","0.48%"
"Aug 16, 2012","12,032.58","11,938.96","12,032.58","11,918.08","141.99M","1.07%"
"Aug 15, 2012","11,905.44","11,851.93","11,914.76","11,841.57","159.67M","0.44%"
"Aug 14, 2012","11,853.61","11,865.48","11,899.45","11,838.42","134.99M","0.13%"
"Aug 13, 2012","11,838.33","11,898.30","11,913.13","11,802.86","126.55M","-0.44%"
"Aug 10, 2012","11,890.89","11,841.98","11,890.89","11,816.71","131.49M","0.28%"
"Aug 09, 2012","11,858.13","11,799.52","11,882.84","11,788.19","145.39M","0.65%"
"Aug 08, 2012","11,781.04","11,861.29","11,884.21","11,780.19","166.14M","-0.70%"
"Aug 07, 2012","11,863.50","11,764.23","11,874.66","11,666.18","151.85M","1.72%"
"Aug 03, 2012","11,662.59","11,635.04","11,687.65","11,512.16","125.81M","1.36%"
"Aug 02, 2012","11,506.50","11,556.28","11,611.16","11,475.43","149.73M","-0.96%"
"Aug 01, 2012","11,618.53","11,693.11","11,693.11","11,600.94","156.66M","-0.40%"
"Jul 31, 2012","11,664.71","11,795.83","11,797.29","11,651.82","159.36M","-0.79%"
"Jul 30, 2012","11,757.88","11,763.81","11,803.78","11,724.34","148.42M","-0.07%"
"Jul 27, 2012","11,766.36","11,695.88","11,802.51","11,640.22","213.59M","1.09%"
"Jul 26, 2012","11,639.75","11,527.96","11,655.39","11,492.51","214.68M","1.28%"
"Jul 25, 2012","11,492.51","11,510.62","11,519.58","11,428.67","160.60M","0.22%"
"Jul 24, 2012","11,466.95","11,555.56","11,577.63","11,441.70","158.28M","-0.68%"
"Jul 23, 2012","11,545.54","11,535.43","11,609.89","11,416.49","198.82M","-0.67%"
"Jul 20, 2012","11,622.91","11,613.14","11,642.65","11,586.32","118.15M","-0.37%"
"Jul 19, 2012","11,665.70","11,620.91","11,674.37","11,585.42","195.02M","0.75%"
"Jul 18, 2012","11,579.15","11,578.51","11,615.38","11,554.75","131.48M","0.07%"
"Jul 17, 2012","11,571.19","11,553.16","11,572.21","11,479.52","133.91M","0.43%"
"Jul 16, 2012","11,521.18","11,511.25","11,542.38","11,467.61","134.89M","0.06%"
"Jul 13, 2012","11,514.53","11,470.22","11,525.75","11,451.27","148.96M","0.78%"
"Jul 12, 2012","11,425.47","11,473.54","11,527.19","11,366.74","164.43M","-1.03%"
"Jul 11, 2012","11,544.64","11,496.36","11,561.64","11,488.84","159.79M","0.28%"
"Jul 10, 2012","11,512.22","11,643.54","11,706.68","11,459.77","154.98M","-1.05%"
"Jul 09, 2012","11,634.67","11,659.59","11,692.45","11,565.04","127.93M","-0.22%"
"Jul 06, 2012","11,659.96","11,727.70","11,750.83","11,646.77","153.94M","-1.33%"
"Jul 05, 2012","11,817.03","11,879.51","11,894.81","11,816.91","178.43M","-0.81%"
"Jul 04, 2012","11,913.87","11,841.26","11,936.16","11,829.85","83.93M","0.55%"
"Jul 03, 2012","11,848.75","11,727.50","11,885.33","11,596.56","191.70M","2.17%"
"Jun 29, 2012","11,596.56","11,621.37","11,629.62","11,483.83","227.39M","1.50%"
"Jun 28, 2012","11,424.70","11,384.39","11,424.70","11,270.15","222.92M","0.12%"
"Jun 27, 2012","11,410.94","11,357.88","11,419.36","11,326.91","146.45M","0.68%"
"Jun 26, 2012","11,334.42","11,310.11","11,344.99","11,251.85","182.89M","0.04%"
"Jun 25, 2012","11,330.39","11,373.62","11,419.83","11,295.06","124.80M","-0.92%"
"Jun 22, 2012","11,435.54","11,453.54","11,472.72","11,381.71","137.14M","0.24%"
"Jun 21, 2012","11,408.32","11,698.56","11,752.92","11,405.83","172.55M","-2.99%"
"Jun 20, 2012","11,759.34","11,778.00","11,824.61","11,681.23","161.46M","-0.25%"
"Jun 19, 2012","11,788.36","11,633.04","11,801.94","11,623.69","175.49M","1.61%"
"Jun 18, 2012","11,601.13","11,490.35","11,635.06","11,483.73","240.21M","0.66%"
"Jun 15, 2012","11,524.90","11,495.76","11,540.43","11,487.63","350.27M","0.51%"
"Jun 14, 2012","11,466.42","11,520.05","11,517.28","11,423.24","196.19M","-0.27%"
"Jun 13, 2012","11,497.87","11,452.62","11,580.39","11,440.36","190.98M","0.00%"
"Jun 12, 2012","11,497.30","11,432.87","11,497.30","11,385.50","218.52M","0.84%"
"Jun 11, 2012","11,401.78","11,592.49","11,593.66","11,382.37","145.43M","-0.86%"
"Jun 08, 2012","11,500.63","11,515.33","11,575.33","11,480.45","140.08M","-0.79%"
"Jun 07, 2012","11,592.12","11,716.27","11,727.58","11,586.03","190.28M","-0.35%"
"Jun 06, 2012","11,633.40","11,607.07","11,686.99","11,517.66","219.27M","1.09%"
"Jun 05, 2012","11,507.71","11,331.35","11,511.58","11,325.27","196.55M","1.52%"
"Jun 04, 2012","11,335.77","11,347.05","11,370.09","11,209.55","191.44M","-0.22%"
"Jun 01, 2012","11,361.20","11,413.12","11,512.83","11,344.43","269.93M","-1.32%"
"May 31, 2012","11,513.21","11,459.18","11,518.44","11,361.37","240.42M","0.70%"
"May 30, 2012","11,433.22","11,498.31","11,609.30","11,422.69","176.00M","-1.52%"
"May 29, 2012","11,609.30","11,611.50","11,687.71","11,572.49","157.05M","0.37%"
"May 28, 2012","11,566.15","11,622.06","11,634.83","11,523.47","82.64M","-0.09%"
"May 25, 2012","11,576.47","11,569.29","11,588.29","11,524.68","155.87M","0.09%"
"May 24, 2012","11,566.07","11,600.99","11,627.59","11,472.95","184.82M","0.01%"
"May 23, 2012","11,564.80","11,363.66","11,567.20","11,260.04","194.36M","0.99%"
"May 22, 2012","11,451.78","11,444.61","11,534.20","11,283.00","191.02M","1.52%"
"May 18, 2012","11,280.64","11,415.20","11,435.70","11,256.72","213.16M","-0.44%"
"May 17, 2012","11,330.68","11,370.25","11,421.83","11,317.11","255.38M","0.04%"
"May 16, 2012","11,326.08","11,348.15","11,474.05","11,298.46","213.10M","-0.15%"
"May 15, 2012","11,343.05","11,494.83","11,502.24","11,325.71","187.47M","-1.27%"
"May 14, 2012","11,488.53","11,571.70","11,689.39","11,484.72","182.84M","-1.76%"
"May 11, 2012","11,694.67","11,681.33","11,795.66","11,646.37","159.65M","-0.35%"
"May 10, 2012","11,736.17","11,759.71","11,812.16","11,682.70","207.54M","0.52%"
"May 09, 2012","11,675.01","11,588.18","11,755.80","11,555.08","241.46M","-0.25%"
"May 08, 2012","11,704.74","11,786.94","11,821.93","11,609.51","262.14M","-1.31%"
"May 07, 2012","11,860.66","11,805.29","11,879.02","11,785.74","162.63M","-0.09%"
"May 04, 2012","11,871.23","11,935.65","11,985.28","11,824.27","183.05M","-1.20%"
"May 03, 2012","12,014.90","12,223.53","12,227.41","11,981.28","194.21M","-1.76%"
"May 02, 2012","12,230.12","12,272.17","12,332.68","12,178.08","161.34M","-0.83%"
"May 01, 2012","12,332.79","12,325.70","12,364.59","12,292.72","192.40M","0.33%"
"Apr 30, 2012","12,292.69","12,203.83","12,292.69","12,156.76","169.65M","0.45%"
"Apr 27, 2012","12,237.75","12,157.96","12,248.07","12,139.68","184.52M","0.76%"
"Apr 26, 2012","12,145.85","12,084.60","12,146.01","12,073.81","174.34M","0.29%"
"Apr 25, 2012","12,111.06","12,057.49","12,112.22","11,997.31","177.53M","1.09%"
"Apr 24, 2012","11,980.10","11,997.37","12,034.51","11,957.59","142.97M","-0.07%"
"Apr 23, 2012","11,988.95","12,025.07","12,136.28","11,919.13","171.22M","-1.30%"
"Apr 20, 2012","12,147.28","12,197.94","12,227.99","12,142.62","149.30M","-0.05%"
"Apr 19, 2012","12,153.69","12,148.18","12,227.75","12,118.38","168.23M","0.20%"
"Apr 18, 2012","12,128.89","12,110.53","12,162.60","12,077.87","158.12M","-0.07%"
"Apr 17, 2012","12,136.94","12,065.97","12,176.76","12,039.70","176.20M","0.83%"
"Apr 16, 2012","12,037.59","12,076.23","12,121.36","12,016.18","193.24M","-0.02%"
"Apr 13, 2012","12,040.39","12,180.55","12,214.65","12,040.38","174.27M","-1.43%"
"Apr 12, 2012","12,214.65","12,035.66","12,230.54","12,023.37","211.05M","1.56%"
"Apr 11, 2012","12,026.76","11,970.65","12,056.82","11,939.96","184.93M","0.77%"
"Apr 10, 2012","11,935.29","12,012.04","12,032.67","11,868.97","203.68M","-0.69%"
"Apr 09, 2012","12,018.50","12,047.04","12,098.24","12,004.15","124.05M","-0.70%"
"Apr 05, 2012","12,103.11","12,147.85","12,172.08","12,051.20","198.23M","-0.62%"
"Apr 04, 2012","12,178.66","12,191.07","12,310.26","12,098.60","221.61M","-1.18%"
"Apr 03, 2012","12,323.61","12,465.30","12,498.71","12,284.61","233.99M","-1.47%"
"Apr 02, 2012","12,507.06","12,381.48","12,526.55","12,373.43","219.84M","0.93%"
"Mar 30, 2012","12,392.18","12,391.61","12,433.31","12,333.11","233.37M","0.43%"
"Mar 29, 2012","12,339.36","12,379.60","12,413.84","12,194.53","246.98M","-0.60%"
"Mar 28, 2012","12,413.86","12,470.96","12,491.82","12,354.85","209.31M","-0.78%"
"Mar 27, 2012","12,512.04","12,595.35","12,603.71","12,498.77","192.30M","-0.50%"
"Mar 26, 2012","12,574.79","12,535.58","12,583.12","12,486.77","220.26M","0.88%"
"Mar 23, 2012","12,465.66","12,376.87","12,465.66","12,364.26","185.97M","0.84%"
"Mar 22, 2012","12,361.81","12,354.79","12,418.87","12,335.37","220.25M","-0.60%"
"Mar 21, 2012","12,436.49","12,427.24","12,462.90","12,380.85","194.59M","0.05%"
"Mar 20, 2012","12,430.70","12,422.11","12,473.89","12,336.89","250.58M","-0.39%"
"Mar 19, 2012","12,479.70","12,494.61","12,561.75","12,475.46","183.86M","-0.14%"
"Mar 16, 2012","12,496.96","12,467.12","12,537.51","12,455.03","416.62M","0.33%"
"Mar 15, 2012","12,455.82","12,376.55","12,530.70","12,372.73","275.88M","0.63%"
"Mar 14, 2012","12,377.90","12,519.02","12,536.88","12,354.14","242.91M","-1.27%"
"Mar 13, 2012","12,537.69","12,424.03","12,538.51","12,425.76","205.10M","0.88%"
"Mar 12, 2012","12,428.01","12,492.98","12,518.61","12,408.25","192.77M","-0.60%"
"Mar 09, 2012","12,503.62","12,476.09","12,528.32","12,457.53","209.22M","0.33%"
"Mar 08, 2012","12,461.93","12,430.61","12,485.29","12,359.18","192.37M","0.91%"
"Mar 07, 2012","12,350.16","12,311.16","12,367.14","12,237.69","212.82M","0.42%"
"Mar 06, 2012","12,298.63","12,406.60","12,486.78","12,249.85","281.23M","-1.80%"
"Mar 05, 2012","12,523.95","12,630.35","12,644.91","12,507.31","187.67M","-0.95%"
"Mar 02, 2012","12,643.82","12,713.90","12,722.53","12,621.89","167.51M","-0.63%"
"Mar 01, 2012","12,723.46","12,642.98","12,731.49","12,644.96","216.69M","0.63%"
"Feb 29, 2012","12,644.01","12,757.08","12,788.63","12,602.47","324.59M","-0.76%"
"Feb 28, 2012","12,740.47","12,695.21","12,753.01","12,678.64","209.89M","0.32%"
"Feb 27, 2012","12,700.38","12,703.30","12,723.18","12,624.14","150.06M","-0.20%"
"Feb 24, 2012","12,725.77","12,741.98","12,763.75","12,710.64","199.61M","-0.04%"
"Feb 23, 2012","12,731.28","12,695.87","12,734.27","12,657.73","218.67M","0.24%"
"Feb 22, 2012","12,701.26","12,639.20","12,719.31","12,618.55","253.71M","0.62%"
"Feb 21, 2012","12,623.36","12,538.58","12,656.31","12,468.97","240.74M","1.32%"
"Feb 17, 2012","12,458.30","12,516.83","12,510.35","12,428.90","187.92M","-0.22%"
"Feb 16, 2012","12,485.59","12,333.06","12,486.81","12,326.79","231.21M","1.00%"
"Feb 15, 2012","12,362.03","12,390.12","12,399.97","12,328.45","172.74M","0.06%"
"Feb 14, 2012","12,354.47","12,380.98","12,399.62","12,291.76","182.82M","-0.36%"
"Feb 13, 2012","12,398.69","12,428.36","12,458.13","12,382.41","193.32M","0.07%"
"Feb 10, 2012","12,389.42","12,403.02","12,458.42","12,328.92","192.17M","-0.87%"
"Feb 09, 2012","12,497.94","12,521.05","12,547.44","12,461.88","200.22M","-0.18%"
"Feb 08, 2012","12,521.02","12,543.80","12,575.15","12,469.46","181.28M","0.07%"
"Feb 07, 2012","12,512.42","12,568.90","12,566.70","12,424.75","203.80M","-0.38%"
"Feb 06, 2012","12,559.85","12,547.18","12,592.12","12,521.56","147.98M","-0.14%"
"Feb 03, 2012","12,577.28","12,580.68","12,623.98","12,553.48","213.28M","0.19%"
"Feb 02, 2012","12,553.48","12,515.22","12,574.63","12,497.94","200.59M","0.29%"
"Feb 01, 2012","12,517.66","12,510.67","12,542.34","12,463.76","213.03M","0.53%"
"Jan 31, 2012","12,452.15","12,518.53","12,532.74","12,366.74","209.44M","0.13%"
"Jan 30, 2012","12,436.42","12,371.65","12,454.29","12,338.25","187.57M","-0.24%"
"Jan 27, 2012","12,466.50","12,430.32","12,528.99","12,443.99","187.54M","0.02%"
"Jan 26, 2012","12,464.32","12,591.12","12,615.99","12,424.69","240.86M","-0.60%"
"Jan 25, 2012","12,539.21","12,375.00","12,539.63","12,326.80","294.33M","1.16%"
"Jan 24, 2012","12,395.24","12,454.49","12,509.62","12,355.24","242.25M","-1.01%"
"Jan 23, 2012","12,521.70","12,433.04","12,530.28","12,408.00","207.74M","1.01%"
"Jan 20, 2012","12,397.10","12,361.51","12,397.10","12,354.04","191.75M","0.13%"
"Jan 19, 2012","12,380.69","12,378.82","12,417.69","12,335.39","261.85M","0.43%"
"Jan 18, 2012","12,327.52","12,209.70","12,346.74","12,218.98","255.76M","0.77%"
"Jan 17, 2012","12,232.83","12,302.52","12,316.96","12,198.88","276.86M","-0.21%"
"Jan 16, 2012","12,258.60","12,232.60","12,272.46","12,226.60","94.80M","0.23%"
"Jan 13, 2012","12,231.06","12,216.68","12,268.12","12,116.98","179.58M","-0.35%"
"Jan 12, 2012","12,274.32","12,279.00","12,307.45","12,227.57","231.83M","0.11%"
"Jan 11, 2012","12,260.94","12,268.42","12,284.74","12,228.74","178.80M","-0.08%"
"Jan 10, 2012","12,270.66","12,320.66","12,346.82","12,198.35","188.41M","0.61%"
"Jan 09, 2012","12,196.72","12,194.98","12,210.58","12,150.68","149.90M","0.07%"
"Jan 06, 2012","12,188.64","12,241.82","12,245.99","12,148.31","144.78M","-0.40%"
"Jan 05, 2012","12,237.40","12,196.24","12,253.13","12,137.11","161.56M","0.09%"
"Jan 04, 2012","12,226.47","12,189.71","12,234.27","12,154.04","175.58M","0.15%"
"Jan 03, 2012","12,208.43","12,097.23","12,216.76","11,955.94","162.33M","2.12%"
"Dec 30, 2011","11,955.09","11,837.54","11,959.81","11,839.67","94.68M","0.96%"
"Dec 29, 2011","11,841.70","11,703.18","11,842.06","11,703.87","95.63M","0.97%"
"Dec 28, 2011","11,728.41","11,893.36","11,916.95","11,709.77","98.27M","-1.66%"
"Dec 23, 2011","11,926.67","11,900.61","11,949.08","11,884.18","122.28M","0.42%"
"Dec 22, 2011","11,876.48","11,766.22","11,879.99","11,743.94","172.97M","1.05%"
"Dec 21, 2011","11,753.53","11,718.08","11,768.80","11,670.23","227.28M","0.31%"
"Dec 20, 2011","11,716.88","11,627.01","11,753.50","11,573.36","278.01M","1.54%"
"Dec 19, 2011","11,539.70","11,659.78","11,666.86","11,507.62","200.57M","-0.82%"
"Dec 16, 2011","11,635.38","11,520.72","11,667.32","11,508.17","465.64M","1.14%"
"Dec 15, 2011","11,504.42","11,610.00","11,630.60","11,468.70","212.93M","-0.33%"
"Dec 14, 2011","11,543.05","11,671.20","11,750.67","11,496.65","258.37M","-1.84%"
"Dec 13, 2011","11,759.94","11,913.58","11,987.47","11,688.23","225.19M","-1.24%"
"Dec 12, 2011","11,907.89","11,905.85","12,034.42","11,805.80","223.75M","-1.05%"
"Dec 09, 2011","12,034.75","11,964.55","12,068.34","11,957.96","168.92M","0.69%"
"Dec 08, 2011","11,951.79","12,067.64","12,117.82","11,916.96","236.45M","-1.62%"
"Dec 07, 2011","12,148.73","12,071.91","12,167.13","11,997.28","234.98M","0.56%"
