"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 18, 2017","13,027.14","12,969.12","13,129.84","12,969.12","147.44M","0.46%"
"Apr 13, 2017","12,967.38","12,982.55","12,984.36","12,934.32","85.32M","-0.13%"
"Apr 12, 2017","12,984.36","13,004.44","13,070.08","12,984.36","117.02M","-0.09%"
"Apr 11, 2017","12,995.71","12,857.31","13,012.44","12,856.83","116.58M","1.15%"
"Apr 10, 2017","12,848.56","12,876.67","12,887.02","12,832.86","141.30M","-0.36%"
"Apr 09, 2017","12,895.12","13,098.54","13,099.94","12,890.04","178.39M","-1.55%"
"Apr 06, 2017","13,098.54","13,286.77","13,286.98","13,098.54","106.29M","-1.44%"
"Apr 05, 2017","13,289.99","13,267.81","13,407.12","13,267.81","221.16M","0.19%"
"Apr 04, 2017","13,264.75","13,085.81","13,268.64","13,085.81","278.91M","1.56%"
"Apr 03, 2017","13,061.07","12,915.33","13,063.49","12,914.87","157.16M","1.15%"
"Apr 02, 2017","12,912.27","12,994.80","13,022.67","12,912.27","117.15M","-0.64%"
"Mar 30, 2017","12,994.80","12,993.94","13,078.20","12,975.87","159.84M","0.06%"
"Mar 29, 2017","12,987.65","12,988.42","13,026.30","12,987.59","152.39M","0.04%"
"Mar 28, 2017","12,982.66","12,971.04","12,999.04","12,938.11","162.96M","0.10%"
"Mar 27, 2017","12,969.64","13,119.42","13,129.26","12,969.64","191.32M","-1.06%"
"Mar 26, 2017","13,108.22","13,035.56","13,120.76","13,035.56","231.53M","0.58%"
"Mar 23, 2017","13,032.06","12,880.15","13,042.51","12,880.10","272.89M","1.19%"
"Mar 22, 2017","12,879.06","12,906.92","12,918.11","12,848.53","147.92M","-0.20%"
"Mar 21, 2017","12,905.37","13,025.80","13,026.02","12,905.30","157.87M","-0.91%"
"Mar 20, 2017","13,023.49","13,108.84","13,133.17","13,023.49","358.68M","-0.53%"
"Mar 19, 2017","13,092.40","13,068.62","13,190.01","13,068.62","282.84M","0.83%"
"Mar 16, 2017","12,983.99","12,747.23","12,984.22","12,747.23","280.53M","1.87%"
"Mar 15, 2017","12,745.49","12,789.52","12,828.64","12,737.51","218.39M","-0.34%"
"Mar 14, 2017","12,789.52","12,928.93","12,972.60","12,789.52","169.24M","-1.08%"
"Mar 13, 2017","12,929.13","12,919.90","13,020.84","12,919.90","166.01M","0.07%"
"Mar 12, 2017","12,919.90","12,853.91","12,953.77","12,850.69","131.77M","0.52%"
"Mar 09, 2017","12,853.27","12,742.49","12,904.51","12,741.10","184.98M","0.93%"
"Mar 08, 2017","12,735.36","12,677.19","12,738.48","12,637.26","200.13M","0.46%"
"Mar 07, 2017","12,677.55","12,655.25","12,749.44","12,655.25","312.87M","0.43%"
"Mar 06, 2017","12,623.22","12,499.61","12,624.33","12,468.00","193.01M","0.99%"
"Mar 05, 2017","12,499.61","12,312.23","12,500.30","12,312.23","168.21M","1.54%"
"Mar 02, 2017","12,310.49","12,016.96","12,310.49","12,016.96","224.71M","2.60%"
"Mar 01, 2017","11,998.72","11,937.67","12,045.27","11,937.19","135.37M","0.51%"
"Feb 28, 2017","11,937.67","11,947.68","11,947.68","11,844.50","232.94M","-0.72%"
"Feb 27, 2017","12,023.93","12,281.14","12,284.44","12,023.63","188.18M","-2.00%"
"Feb 26, 2017","12,269.88","12,270.38","12,410.25","12,269.87","156.01M","0.24%"
"Feb 23, 2017","12,240.53","12,401.09","12,453.15","12,211.21","318.38M","-1.29%"
"Feb 22, 2017","12,401.09","12,668.98","12,668.98","12,401.09","266.88M","-2.03%"
"Feb 21, 2017","12,657.82","12,462.67","12,687.27","12,462.67","401.08M","1.72%"
"Feb 20, 2017","12,444.18","12,515.61","12,515.61","12,347.66","202.74M","-0.84%"
"Feb 19, 2017","12,549.17","12,651.97","12,714.68","12,549.17","178.49M","-0.81%"
"Feb 16, 2017","12,651.97","12,450.09","12,666.75","12,450.09","167.81M","1.64%"
"Feb 15, 2017","12,448.35","12,503.64","12,503.64","12,300.07","179.43M","-0.44%"
"Feb 14, 2017","12,503.73","12,740.05","12,798.69","12,503.73","169.43M","-1.85%"
"Feb 13, 2017","12,740.05","12,918.10","12,918.10","12,730.90","192.30M","-1.41%"
"Feb 12, 2017","12,922.44","13,118.23","13,139.06","12,922.44","143.56M","-1.47%"
"Feb 09, 2017","13,114.86","13,228.15","13,228.15","13,114.86","184.18M","-0.86%"
"Feb 08, 2017","13,228.33","13,169.54","13,411.32","13,169.54","250.95M","0.75%"
"Feb 07, 2017","13,129.27","12,849.81","13,129.27","12,849.81","242.78M","2.18%"
"Feb 06, 2017","12,849.42","12,883.43","12,895.96","12,813.52","213.48M","-0.26%"
"Feb 05, 2017","12,883.43","12,807.73","12,973.71","12,807.73","188.80M","0.60%"
"Feb 02, 2017","12,806.07","12,584.26","12,806.10","12,578.22","187.79M","1.76%"
"Feb 01, 2017","12,584.26","12,674.67","12,771.94","12,584.26","218.21M","-0.70%"
"Jan 31, 2017","12,672.49","12,920.28","12,920.28","12,672.49","282.35M","-1.96%"
"Jan 30, 2017","12,926.07","13,162.56","13,162.56","12,926.07","368.35M","-1.79%"
"Jan 29, 2017","13,161.52","13,105.36","13,223.41","13,105.36","358.10M","0.54%"
"Jan 26, 2017","13,091.05","12,911.12","13,092.27","12,911.12","324.42M","1.62%"
"Jan 24, 2017","12,882.88","13,002.16","13,002.16","12,778.40","228.60M","-0.92%"
"Jan 23, 2017","13,002.89","12,732.51","13,043.37","12,732.51","288.91M","2.21%"
"Jan 22, 2017","12,722.08","12,809.78","12,809.78","12,629.70","260.67M","-0.66%"
"Jan 19, 2017","12,806.77","13,269.53","13,269.53","12,806.77","418.10M","-3.74%"
"Jan 18, 2017","13,304.44","13,442.17","13,544.42","13,304.44","581.07M","-0.98%"
"Jan 17, 2017","13,436.10","13,270.38","13,442.61","13,270.38","482.12M","1.29%"
"Jan 16, 2017","13,264.82","13,300.28","13,300.28","13,138.75","404.71M","-0.17%"
"Jan 15, 2017","13,287.76","13,247.15","13,367.62","13,247.15","546.82M","0.48%"
"Jan 12, 2017","13,223.90","13,114.01","13,235.03","13,114.01","480.54M","1.03%"
"Jan 11, 2017","13,089.05","13,025.17","13,104.14","13,004.59","336.64M","0.57%"
"Jan 10, 2017","13,014.54","12,818.74","13,044.60","12,818.74","425.45M","1.83%"
"Jan 09, 2017","12,781.16","12,887.54","12,891.66","12,739.79","505.49M","-0.86%"
"Jan 08, 2017","12,891.39","12,878.90","12,946.75","12,878.90","737.55M","0.52%"
"Jan 05, 2017","12,824.32","12,615.58","12,826.25","12,615.58","769.90M","1.71%"
"Jan 04, 2017","12,608.44","12,460.61","12,635.55","12,460.61","430.46M","1.47%"
"Jan 03, 2017","12,425.17","12,295.60","12,430.85","12,293.04","309.86M","1.09%"
"Jan 02, 2017","12,290.61","12,326.70","12,405.22","12,290.60","333.19M","-0.44%"
"Dec 29, 2016","12,344.89","12,303.58","12,411.15","12,301.87","396.81M","0.69%"
"Dec 28, 2016","12,259.83","12,188.83","12,300.28","12,188.83","299.39M","0.64%"
"Dec 27, 2016","12,181.98","12,186.25","12,229.87","12,181.98","579.45M","-0.00%"
"Dec 26, 2016","12,182.04","12,228.58","12,262.99","12,182.04","294.60M","-0.56%"
"Dec 25, 2016","12,251.06","12,399.15","12,399.15","12,251.06","218.16M","-1.36%"
"Dec 22, 2016","12,420.30","12,405.66","12,534.00","12,405.66","562.42M","0.43%"
"Dec 21, 2016","12,366.96","12,186.83","12,366.96","12,177.34","603.79M","1.80%"
"Dec 20, 2016","12,147.95","11,985.45","12,170.03","11,985.45","533.44M","3.37%"
"Dec 19, 2016","11,752.46","11,414.08","11,752.48","11,409.76","699.76M","3.11%"
"Dec 18, 2016","11,398.01","11,381.53","11,425.68","11,381.53","208.67M","0.64%"
"Dec 15, 2016","11,326.03","11,320.26","11,383.45","11,314.36","284.29M","0.08%"
"Dec 14, 2016","11,317.17","11,380.95","11,398.96","11,313.24","315.34M","-0.60%"
"Dec 13, 2016","11,385.10","11,450.05","11,529.05","11,385.10","310.55M","-0.52%"
"Dec 12, 2016","11,444.06","11,304.75","11,448.59","11,210.80","362.41M","1.29%"
"Dec 08, 2016","11,297.93","11,342.50","11,342.50","11,228.07","306.55M","-0.44%"
"Dec 07, 2016","11,348.37","11,521.91","11,535.86","11,348.37","461.08M","-1.34%"
"Dec 06, 2016","11,502.51","11,415.39","11,518.02","11,402.38","303.73M","0.67%"
"Dec 05, 2016","11,426.50","11,618.75","11,635.59","11,426.50","535.85M","-1.76%"
"Dec 04, 2016","11,631.41","11,552.80","11,640.99","11,539.45","378.57M","0.72%"
"Dec 01, 2016","11,548.15","11,471.86","11,580.14","11,471.86","657.77M","0.83%"
"Nov 30, 2016","11,453.25","11,207.68","11,469.25","11,207.68","556.26M","2.63%"
"Nov 29, 2016","11,159.32","11,255.58","11,256.70","11,103.06","318.42M","-0.91%"
"Nov 28, 2016","11,261.82","11,156.05","11,309.39","11,147.09","320.93M","1.04%"
"Nov 27, 2016","11,145.95","11,352.88","11,352.88","11,141.82","274.60M","-1.82%"
"Nov 24, 2016","11,353.11","11,579.01","11,656.74","11,353.11","430.27M","-1.71%"
"Nov 23, 2016","11,550.31","11,528.69","11,564.58","11,494.26","372.05M","0.26%"
"Nov 22, 2016","11,519.80","11,607.04","11,687.99","11,519.79","589.87M","-0.20%"
"Nov 21, 2016","11,543.07","11,363.87","11,543.07","11,363.87","681.92M","2.36%"
"Nov 20, 2016","11,277.47","11,205.79","11,278.53","11,061.57","549.86M","0.50%"
"Nov 17, 2016","11,221.56","11,176.61","11,336.31","11,176.61","770.05M","2.04%"
"Nov 16, 2016","10,997.38","10,700.80","10,997.38","10,700.80","681.35M","3.35%"
"Nov 15, 2016","10,640.53","10,679.31","10,698.03","10,624.98","640.38M","-0.50%"
"Nov 14, 2016","10,694.41","10,899.39","10,902.69","10,694.41","569.66M","-2.04%"
"Nov 13, 2016","10,916.97","10,940.70","11,029.55","10,915.26","647.48M","2.14%"
"Nov 10, 2016","10,688.16","10,254.32","10,688.16","10,254.32","722.42M","4.52%"
"Nov 09, 2016","10,225.50","10,050.35","10,225.50","9,828.07","686.21M","1.28%"
"Nov 08, 2016","10,096.57","9,953.15","10,176.71","9,953.15","409.07M","2.48%"
"Nov 07, 2016","9,852.69","9,761.61","9,852.69","9,761.61","627.32M","5.38%"
"Nov 06, 2016","9,349.90","8,976.40","9,349.90","8,976.40","440.02M","6.12%"
"Nov 03, 2016","8,810.51","9,223.15","9,231.09","8,802.94","454.08M","3.35%"
"Nov 02, 2016","8,524.66","8,615.35","8,643.85","8,524.66","332.56M","0.91%"
"Nov 01, 2016","8,447.76","8,398.12","8,457.32","8,398.12","225.49M","0.74%"
"Oct 31, 2016","8,386.03","8,359.23","8,403.61","8,338.02","143.41M","0.34%"
"Oct 30, 2016","8,357.42","8,349.26","8,394.90","8,349.10","111.63M","0.17%"
"Oct 27, 2016","8,343.31","8,255.94","8,343.31","8,248.10","217.17M","1.04%"
"Oct 26, 2016","8,257.21","8,264.34","8,308.54","8,257.20","164.86M","-0.05%"
"Oct 25, 2016","8,261.14","8,227.61","8,265.55","8,220.90","142.53M","0.40%"
"Oct 24, 2016","8,228.13","8,268.80","8,272.60","8,208.34","87.60M","-0.56%"
"Oct 23, 2016","8,274.15","8,298.54","8,308.18","8,274.13","117.59M","-0.04%"
"Oct 20, 2016","8,277.21","8,172.97","8,280.72","8,172.97","129.48M","1.43%"
"Oct 19, 2016","8,160.40","8,211.90","8,227.91","8,134.43","179.54M","-0.65%"
"Oct 18, 2016","8,213.53","8,244.36","8,262.03","8,188.80","172.46M","-0.36%"
"Oct 17, 2016","8,243.32","8,433.59","8,433.59","8,242.94","312.71M","-2.24%"
"Oct 16, 2016","8,432.41","8,504.30","8,613.44","8,432.41","140.59M","-0.85%"
"Oct 13, 2016","8,505.12","8,222.98","8,506.35","8,222.98","301.27M","3.90%"
"Oct 12, 2016","8,185.95","8,237.89","8,277.83","8,182.28","126.07M","-0.57%"
"Oct 11, 2016","8,232.77","8,362.87","8,362.87","8,202.25","149.92M","-1.57%"
"Oct 10, 2016","8,364.00","8,450.14","8,479.15","8,364.00","182.29M","-0.86%"
"Oct 09, 2016","8,436.82","8,367.88","8,452.28","8,367.88","141.95M","0.82%"
"Oct 05, 2016","8,368.52","8,200.02","8,369.02","8,197.67","186.24M","2.07%"
"Oct 04, 2016","8,198.51","8,133.12","8,232.51","8,133.12","141.73M","0.80%"
"Oct 03, 2016","8,133.12","7,888.96","8,133.41","7,888.96","203.09M","3.20%"
"Sep 29, 2016","7,881.11","7,909.24","7,922.51","7,872.66","130.54M","-0.34%"
"Sep 28, 2016","7,907.92","7,948.93","7,957.70","7,907.92","101.63M","-0.52%"
"Sep 27, 2016","7,948.93","7,974.71","8,047.40","7,948.72","88.60M","-0.32%"
"Sep 26, 2016","7,974.84","7,905.02","7,976.40","7,905.01","100.93M","0.89%"
"Sep 25, 2016","7,904.53","7,918.95","7,934.62","7,904.53","57.93M","-0.12%"
"Sep 22, 2016","7,913.94","7,938.92","7,938.92","7,900.96","102.59M","-0.30%"
"Sep 21, 2016","7,937.79","8,048.69","8,064.61","7,937.79","132.02M","-1.38%"
"Sep 20, 2016","8,048.69","7,984.48","8,057.07","7,984.48","107.06M","0.94%"
"Sep 19, 2016","7,974.12","7,916.50","7,974.12","7,916.06","113.17M","0.73%"
"Sep 18, 2016","7,916.41","7,978.13","7,994.12","7,916.41","81.13M","-0.79%"
"Sep 15, 2016","7,979.25","8,132.75","8,134.57","7,979.25","112.19M","-1.89%"
"Sep 14, 2016","8,132.75","8,189.70","8,189.70","8,132.75","55.93M","-0.68%"
"Sep 08, 2016","8,188.20","8,145.27","8,194.48","8,145.06","82.79M","0.52%"
"Sep 07, 2016","8,146.10","8,202.43","8,202.43","8,146.10","69.08M","-0.69%"
"Sep 06, 2016","8,202.43","8,270.39","8,270.39","8,202.43","94.31M","-0.83%"
"Sep 05, 2016","8,270.76","8,243.74","8,314.58","8,243.74","102.43M","0.36%"
"Sep 04, 2016","8,241.16","8,137.46","8,241.16","8,128.42","86.82M","1.29%"
"Sep 01, 2016","8,136.44","8,158.04","8,158.04","8,130.40","76.15M","-0.26%"
"Aug 31, 2016","8,158.04","8,119.45","8,202.12","8,119.45","145.66M","0.96%"
"Aug 30, 2016","8,080.81","8,032.43","8,081.53","8,028.06","116.38M","0.60%"
"Aug 29, 2016","8,032.43","8,054.35","8,108.09","8,032.43","103.17M","-0.25%"
"Aug 28, 2016","8,052.23","8,126.89","8,126.89","8,051.77","68.57M","-0.97%"
"Aug 25, 2016","8,131.49","8,222.48","8,223.06","8,131.49","112.30M","-1.13%"
"Aug 24, 2016","8,224.33","8,186.59","8,239.10","8,185.32","138.88M","0.46%"
"Aug 23, 2016","8,186.70","8,247.28","8,247.28","8,174.64","103.11M","-0.73%"
"Aug 22, 2016","8,246.90","8,353.27","8,405.99","8,246.90","197.85M","-1.26%"
"Aug 21, 2016","8,352.27","8,316.41","8,353.65","8,309.27","104.35M","0.42%"
"Aug 18, 2016","8,317.17","8,349.03","8,428.17","8,317.17","160.40M","-0.36%"
"Aug 17, 2016","8,347.38","8,387.46","8,387.46","8,277.15","204.13M","-0.48%"
"Aug 16, 2016","8,387.49","8,452.79","8,481.13","8,386.73","200.45M","-0.78%"
"Aug 15, 2016","8,453.53","8,357.02","8,475.83","8,357.02","217.68M","1.23%"
"Aug 14, 2016","8,351.07","8,377.71","8,377.71","8,285.01","259.83M","-0.32%"
"Aug 11, 2016","8,377.71","8,295.93","8,388.07","8,294.94","326.52M","1.04%"
"Aug 10, 2016","8,291.51","8,210.26","8,291.51","8,204.14","368.45M","1.12%"
"Aug 09, 2016","8,199.65","8,278.98","8,280.14","8,196.51","497.23M","-0.89%"
"Aug 08, 2016","8,273.14","8,229.99","8,298.11","8,229.99","386.10M","0.60%"
"Aug 07, 2016","8,223.46","8,249.78","8,250.88","8,196.27","217.59M","-0.39%"
"Aug 04, 2016","8,255.36","8,117.99","8,263.68","8,117.99","375.94M","1.86%"
"Aug 03, 2016","8,104.57","7,983.58","8,104.82","7,983.58","226.83M","1.64%"
"Aug 02, 2016","7,973.45","7,938.81","7,980.29","7,938.81","133.93M","0.55%"
"Aug 01, 2016","7,930.14","7,983.15","7,998.16","7,915.85","141.18M","-0.66%"
"Jul 31, 2016","7,983.15","8,029.22","8,029.22","7,983.10","86.66M","-0.59%"
"Jul 28, 2016","8,030.85","7,912.92","8,031.49","7,885.60","168.14M","1.47%"
"Jul 27, 2016","7,914.74","7,734.27","7,918.70","7,734.27","344.39M","4.97%"
"Jul 26, 2016","7,539.99","7,517.94","7,608.40","7,517.94","226.37M","0.30%"
"Jul 25, 2016","7,517.78","7,463.72","7,520.86","7,452.15","112.02M","0.72%"
"Jul 24, 2016","7,463.72","7,437.15","7,485.20","7,437.15","67.17M","0.36%"
"Jul 21, 2016","7,436.87","7,498.29","7,498.29","7,432.64","116.31M","-0.89%"
"Jul 20, 2016","7,503.36","7,596.96","7,599.53","7,502.48","162.41M","-1.23%"
"Jul 19, 2016","7,596.96","7,627.63","7,627.63","7,578.30","138.91M","-0.42%"
"Jul 18, 2016","7,628.64","7,614.74","7,709.36","7,614.74","175.84M","0.38%"
"Jul 17, 2016","7,599.64","7,582.42","7,599.64","7,556.00","166.01M","0.22%"
"Jul 14, 2016","7,583.06","7,559.04","7,587.79","7,527.59","131.24M","0.31%"
"Jul 13, 2016","7,559.87","7,462.56","7,603.79","7,462.56","158.13M","1.37%"
"Jul 12, 2016","7,457.50","7,506.18","7,506.18","7,370.38","197.81M","-0.65%"
"Jul 11, 2016","7,506.18","7,580.48","7,645.95","7,506.18","290.00M","-0.15%"
"Jul 10, 2016","7,517.43","7,303.41","7,517.43","7,303.18","292.88M","4.66%"
"Jul 04, 2016","7,182.80","6,981.72","7,182.80","6,981.72","160.37M","2.88%"
"Jul 03, 2016","6,981.72","6,944.20","6,981.72","6,944.20","93.84M","0.56%"
"Jun 29, 2016","6,942.52","6,936.63","6,991.36","6,936.63","113.47M","0.15%"
"Jun 28, 2016","6,931.94","6,903.81","6,936.84","6,899.46","83.92M","0.41%"
"Jun 27, 2016","6,903.81","6,854.16","6,977.47","6,854.16","118.37M","0.76%"
"Jun 26, 2016","6,851.61","6,962.26","6,962.26","6,831.59","175.91M","-5.54%"
"Jun 23, 2016","7,253.31","7,155.04","7,254.43","7,154.65","88.00M","1.35%"
"Jun 22, 2016","7,156.49","7,250.92","7,250.92","7,153.08","106.82M","-1.30%"
"Jun 21, 2016","7,250.92","7,203.64","7,346.17","7,203.64","132.89M","0.66%"
"Jun 20, 2016","7,203.64","7,335.48","7,335.48","7,166.39","136.82M","-1.83%"
"Jun 19, 2016","7,337.97","7,423.46","7,453.58","7,337.97","105.57M","-1.11%"
"Jun 16, 2016","7,420.39","7,415.11","7,433.71","7,386.68","117.06M","0.08%"
"Jun 15, 2016","7,414.81","7,570.05","7,582.97","7,406.27","118.96M","-2.05%"
"Jun 14, 2016","7,570.05","7,645.21","7,645.21","7,570.05","118.39M","-0.98%"
"Jun 13, 2016","7,645.21","7,653.09","7,697.43","7,643.76","187.35M","-0.07%"
"Jun 12, 2016","7,650.62","7,750.62","7,750.62","7,650.62","151.78M","-1.36%"
"Jun 09, 2016","7,756.30","7,780.13","7,780.13","7,739.24","91.00M","-0.31%"
"Jun 08, 2016","7,780.13","7,717.35","7,815.89","7,717.35","179.10M","0.81%"
"Jun 07, 2016","7,717.35","7,636.13","7,717.35","7,636.13","143.76M","1.02%"
"Jun 06, 2016","7,639.59","7,563.50","7,650.81","7,559.02","82.68M","1.01%"
"Jun 05, 2016","7,563.50","7,617.88","7,631.82","7,563.50","168.56M","-0.71%"
"Jun 02, 2016","7,617.88","7,577.92","7,632.77","7,577.92","139.43M","0.60%"
"Jun 01, 2016","7,572.39","7,483.65","7,573.18","7,483.65","136.49M","1.19%"
"May 31, 2016","7,483.65","7,452.88","7,498.20","7,450.02","195.67M","0.41%"
"May 30, 2016","7,452.88","7,486.13","7,497.71","7,452.88","105.47M","-0.44%"
"May 29, 2016","7,486.13","7,528.82","7,529.86","7,485.34","66.12M","-0.60%"
"May 26, 2016","7,531.15","7,543.77","7,555.17","7,518.10","167.08M","-0.16%"
"May 25, 2016","7,543.43","7,500.05","7,562.57","7,500.05","151.94M","0.61%"
"May 24, 2016","7,497.33","7,422.28","7,497.33","7,422.28","149.70M","1.08%"
"May 23, 2016","7,417.08","7,494.76","7,494.76","7,414.29","112.15M","-1.04%"
"May 22, 2016","7,494.76","7,501.47","7,552.44","7,494.76","105.25M","-0.06%"
"May 19, 2016","7,499.49","7,594.82","7,594.82","7,477.00","176.57M","-1.80%"
"May 18, 2016","7,637.04","7,593.48","7,670.21","7,593.48","190.70M","1.15%"
"May 17, 2016","7,549.97","7,409.27","7,549.97","7,409.27","274.64M","1.90%"
"May 16, 2016","7,409.27","7,370.12","7,422.88","7,326.95","112.29M","0.49%"
"May 15, 2016","7,373.00","7,515.69","7,516.77","7,373.00","92.50M","-1.96%"
"May 12, 2016","7,520.52","7,503.11","7,549.58","7,491.56","154.07M","0.23%"
"May 11, 2016","7,503.40","7,621.91","7,621.91","7,502.14","139.07M","-1.55%"
"May 10, 2016","7,621.91","7,646.02","7,684.92","7,620.98","122.84M","-0.32%"
"May 09, 2016","7,646.02","7,575.64","7,676.45","7,575.64","125.27M","0.98%"
"May 08, 2016","7,571.70","7,546.10","7,571.70","7,504.54","128.12M","0.32%"
"May 05, 2016","7,547.49","7,449.91","7,555.12","7,448.86","130.42M","1.41%"
"May 04, 2016","7,442.44","7,529.38","7,529.38","7,429.64","175.49M","-1.18%"
"May 03, 2016","7,531.59","7,774.91","7,791.31","7,531.59","199.22M","-3.11%"
"Apr 28, 2016","7,773.23","7,761.13","7,773.23","7,702.22","135.52M","-1.15%"
"Apr 27, 2016","7,863.58","7,943.69","7,993.98","7,863.58","268.38M","-0.29%"
"Apr 26, 2016","7,886.82","7,718.53","7,889.74","7,718.53","166.86M","1.85%"
"Apr 24, 2016","7,743.41","7,780.69","7,781.03","7,705.13","127.10M","-0.49%"
"Apr 21, 2016","7,781.45","7,811.27","7,849.91","7,781.45","283.76M","-0.24%"
"Apr 20, 2016","7,799.86","7,859.90","7,918.88","7,799.86","324.24M","-0.82%"
"Apr 19, 2016","7,864.03","7,673.09","7,864.21","7,673.08","395.21M","2.63%"
"Apr 18, 2016","7,662.44","7,527.18","7,662.44","7,527.18","220.82M","1.93%"
"Apr 17, 2016","7,517.02","7,468.08","7,517.02","7,468.08","210.68M","0.72%"
"Apr 14, 2016","7,463.10","7,415.59","7,474.01","7,401.38","258.88M","0.57%"
"Apr 13, 2016","7,420.61","7,345.70","7,432.40","7,345.70","150.66M","1.22%"
"Apr 12, 2016","7,331.05","7,331.68","7,332.03","7,275.55","157.01M","-0.16%"
"Apr 11, 2016","7,342.46","7,401.89","7,401.89","7,342.46","175.35M","-0.83%"
"Apr 10, 2016","7,403.77","7,508.25","7,545.67","7,403.77","167.10M","-1.00%"
"Apr 07, 2016","7,478.74","7,459.84","7,480.15","7,408.89","217.09M","0.25%"
"Apr 06, 2016","7,459.84","7,655.61","7,685.57","7,459.84","377.97M","-2.59%"
"Apr 05, 2016","7,657.98","7,583.92","7,679.81","7,583.83","325.55M","1.07%"
"Apr 04, 2016","7,577.02","7,518.79","7,577.32","7,498.15","272.59M","0.74%"
"Apr 03, 2016","7,521.20","7,550.21","7,573.85","7,520.97","253.22M","-0.05%"
"Mar 31, 2016","7,524.99","7,486.76","7,530.65","7,430.88","414.10M","0.53%"
"Mar 30, 2016","7,485.06","7,567.13","7,578.34","7,485.06","271.70M","-1.09%"
"Mar 29, 2016","7,567.46","7,483.16","7,628.06","7,482.50","465.31M","0.98%"
"Mar 28, 2016","7,494.10","7,471.14","7,494.10","7,422.17","347.49M","0.19%"
"Mar 27, 2016","7,480.11","7,560.48","7,609.97","7,480.11","322.92M","-0.90%"
"Mar 24, 2016","7,548.22","7,536.07","7,570.48","7,524.88","397.44M","0.70%"
"Mar 23, 2016","7,495.47","7,435.67","7,495.49","7,363.61","410.42M","0.88%"
"Mar 22, 2016","7,430.33","7,505.67","7,573.66","7,430.33","413.40M","-0.85%"
"Mar 21, 2016","7,494.12","7,457.59","7,494.12","7,378.44","291.41M","0.38%"
"Mar 20, 2016","7,465.86","7,514.89","7,608.70","7,465.86","310.73M","-0.26%"
"Mar 17, 2016","7,485.69","7,274.35","7,488.74","7,274.35","593.40M","3.56%"
"Mar 16, 2016","7,228.68","7,143.14","7,256.71","7,143.14","549.09M","1.25%"
"Mar 15, 2016","7,139.44","7,096.50","7,158.49","7,084.17","335.45M","1.94%"
"Mar 14, 2016","7,003.85","6,633.50","7,010.41","6,633.50","644.23M","6.70%"
"Mar 13, 2016","6,563.83","6,570.94","6,634.44","6,562.78","208.61M","0.00%"
"Mar 10, 2016","6,563.65","6,421.21","6,572.18","6,421.21","379.57M","3.00%"
"Mar 09, 2016","6,372.64","6,338.23","6,372.94","6,310.43","261.16M","0.52%"
"Mar 08, 2016","6,339.76","6,276.47","6,351.84","6,276.47","217.00M","1.25%"
"Mar 07, 2016","6,261.41","6,216.62","6,261.50","6,216.62","194.91M","0.75%"
"Mar 06, 2016","6,214.94","6,095.56","6,221.24","6,095.56","179.80M","2.06%"
"Mar 03, 2016","6,089.34","6,076.43","6,089.38","6,034.21","86.41M","0.21%"
"Mar 02, 2016","6,076.57","6,120.11","6,145.93","6,076.57","114.83M","-0.64%"
"Mar 01, 2016","6,115.54","6,145.25","6,148.42","6,112.05","76.04M","-0.51%"
"Feb 29, 2016","6,146.93","6,160.32","6,185.21","6,146.78","176.72M","-0.15%"
"Feb 28, 2016","6,156.01","6,079.81","6,157.69","6,079.81","145.32M","1.26%"
"Feb 25, 2016","6,079.13","6,055.77","6,087.80","6,054.32","103.91M","0.41%"
"Feb 24, 2016","6,054.03","6,102.82","6,102.82","6,054.03","108.29M","-0.83%"
"Feb 23, 2016","6,104.74","6,088.54","6,122.19","6,064.91","187.04M","0.30%"
"Feb 22, 2016","6,086.45","6,009.49","6,086.45","6,009.49","207.54M","1.31%"
"Feb 21, 2016","6,007.88","5,945.34","6,008.14","5,945.00","102.94M","1.07%"
"Feb 18, 2016","5,944.47","5,960.98","5,965.39","5,938.25","108.16M","-0.05%"
"Feb 17, 2016","5,947.70","5,894.23","5,951.14","5,890.98","194.15M","0.90%"
"Feb 16, 2016","5,894.60","5,804.58","5,901.29","5,804.58","192.81M","1.63%"
"Feb 15, 2016","5,800.05","5,757.26","5,808.49","5,757.26","118.99M","0.80%"
"Feb 14, 2016","5,753.74","5,826.07","5,842.63","5,753.67","113.30M","-1.03%"
"Feb 11, 2016","5,813.72","6,060.59","6,061.82","5,813.54","158.76M","-4.11%"
"Feb 10, 2016","6,062.65","6,004.41","6,075.46","5,993.91","84.47M","0.97%"
"Feb 09, 2016","6,004.41","6,174.54","6,174.54","6,004.25","190.12M","-2.76%"
"Feb 08, 2016","6,174.77","6,130.05","6,261.31","6,129.58","229.39M","0.79%"
"Feb 07, 2016","6,126.47","6,201.28","6,201.28","6,123.46","125.11M","-1.22%"
"Feb 04, 2016","6,202.22","6,098.23","6,208.71","6,098.23","201.47M","2.24%"
"Feb 03, 2016","6,066.54","6,006.49","6,067.05","5,984.60","153.28M","0.96%"
"Feb 02, 2016","6,008.85","5,910.74","6,015.49","5,910.74","204.90M","1.73%"
"Feb 01, 2016","5,906.92","5,992.57","5,992.57","5,895.67","100.36M","-1.43%"
"Jan 31, 2016","5,992.72","6,101.17","6,114.89","5,992.72","207.42M","0.10%"
