"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 22, 2005","2,350.57","2,307.72","2,360.92","2,307.72","38.44M","1.86%"
"Sep 21, 2005","2,307.72","2,275.79","2,320.83","2,270.93","23.57M","1.40%"
"Sep 20, 2005","2,275.79","2,254.81","2,279.96","2,254.81","27.60M","0.93%"
"Sep 19, 2005","2,254.81","2,244.50","2,256.70","2,244.37","10.17M","0.46%"
"Sep 16, 2005","2,244.50","2,237.52","2,250.49","2,233.50","19.20M","0.31%"
"Sep 15, 2005","2,237.52","2,198.02","2,242.51","2,192.53","32.44M","1.80%"
"Sep 14, 2005","2,198.02","2,178.86","2,207.16","2,178.86","12.42M","0.88%"
"Sep 13, 2005","2,178.86","2,147.91","2,187.76","2,147.91","16.55M","1.44%"
"Sep 12, 2005","2,147.91","2,150.74","2,156.03","2,143.14","6.86M","-0.13%"
"Sep 09, 2005","2,150.74","2,148.87","2,156.60","2,141.69","14.89M","0.09%"
"Sep 08, 2005","2,148.87","2,130.08","2,150.15","2,130.08","9.20M","0.88%"
"Sep 07, 2005","2,130.08","2,130.41","2,139.77","2,128.79","7.91M","-0.02%"
"Sep 06, 2005","2,130.41","2,113.42","2,138.65","2,112.89","14.02M","0.80%"
"Sep 05, 2005","2,113.42","2,122.54","2,130.30","2,113.42","6.94M","-0.43%"
"Sep 02, 2005","2,122.54","2,126.30","2,134.34","2,121.39","8.90M","-0.18%"
"Sep 01, 2005","2,126.30","2,145.02","2,145.02","2,120.07","16.39M","-0.87%"
"Aug 31, 2005","2,145.02","2,150.50","2,162.02","2,145.02","13.39M","-0.25%"
"Aug 30, 2005","2,150.50","2,171.58","2,178.75","2,150.50","9.86M","-0.97%"
"Aug 29, 2005","2,171.58","2,179.11","2,189.49","2,169.77","8.94M","-0.35%"
"Aug 26, 2005","2,179.11","2,145.68","2,194.96","2,145.68","33.40M","1.56%"
"Aug 25, 2005","2,145.68","2,137.16","2,154.79","2,136.41","17.24M","0.40%"
"Aug 24, 2005","2,137.16","2,153.99","2,154.01","2,131.41","16.57M","-0.78%"
"Aug 23, 2005","2,153.99","2,152.27","2,161.59","2,147.31","14.52M","0.08%"
"Aug 22, 2005","2,152.27","2,134.90","2,160.46","2,134.90","16.97M","0.81%"
"Aug 18, 2005","2,134.90","2,145.86","2,146.00","2,130.36","9.48M","-0.51%"
"Aug 17, 2005","2,145.86","2,145.61","2,149.05","2,137.84","17.35M","0.01%"
"Aug 16, 2005","2,145.61","2,130.45","2,162.02","2,129.93","19.25M","0.71%"
"Aug 15, 2005","2,130.45","2,147.89","2,147.89","2,122.11","15.51M","-0.81%"
"Aug 12, 2005","2,147.89","2,130.51","2,161.91","2,130.50","20.94M","0.82%"
"Aug 11, 2005","2,130.51","2,098.73","2,140.88","2,092.77","13.17M","1.51%"
"Aug 10, 2005","2,098.73","2,088.38","2,115.42","2,078.40","14.48M","0.50%"
"Aug 09, 2005","2,088.38","2,085.58","2,089.65","2,078.62","35.89M","0.13%"
"Aug 08, 2005","2,085.58","2,079.60","2,087.16","2,074.43","23.84M","0.29%"
"Aug 05, 2005","2,079.60","2,087.29","2,093.15","2,077.78","70.96M","-0.37%"
"Aug 04, 2005","2,087.29","2,082.47","2,094.82","2,080.24","52.42M","0.23%"
"Aug 03, 2005","2,082.47","2,065.17","2,085.88","2,065.17","53.02M","0.84%"
"Aug 02, 2005","2,065.17","2,055.54","2,068.89","2,053.77","38.55M","0.47%"
"Aug 01, 2005","2,055.54","2,047.21","2,061.89","2,042.01","63.12M","0.41%"
"Jul 29, 2005","2,047.21","2,026.29","2,056.15","2,026.17","35.84M","1.03%"
"Jul 28, 2005","2,026.29","1,946.64","2,033.07","1,946.64","147.11M","4.09%"
"Jul 27, 2005","1,946.64","1,958.73","1,958.73","1,944.39","9.21M","-0.62%"
"Jul 26, 2005","1,958.73","1,947.97","1,966.05","1,947.97","13.64M","0.55%"
"Jul 25, 2005","1,947.97","1,936.14","1,954.60","1,933.92","8.08M","0.61%"
"Jul 22, 2005","1,936.14","1,915.79","1,942.34","1,915.77","10.01M","1.06%"
"Jul 20, 2005","1,915.79","1,915.72","1,922.20","1,911.93","6.76M","0.00%"
"Jul 19, 2005","1,915.72","1,917.81","1,922.53","1,910.58","5.48M","-0.11%"
"Jul 18, 2005","1,917.81","1,929.06","1,934.78","1,901.44","6.76M","-0.58%"
"Jul 15, 2005","1,929.06","1,924.00","1,933.97","1,908.77","11.54M","0.26%"
"Jul 14, 2005","1,924.00","1,952.17","1,952.62","1,923.75","10.48M","-1.44%"
"Jul 13, 2005","1,952.17","1,955.38","1,960.64","1,952.17","13.29M","-0.16%"
"Jul 12, 2005","1,955.38","1,949.83","1,960.19","1,949.51","10.32M","0.28%"
"Jul 11, 2005","1,949.83","1,952.31","1,963.01","1,949.83","7.96M","-0.13%"
"Jul 08, 2005","1,952.31","1,922.27","1,961.35","1,922.27","13.12M","1.56%"
"Jul 07, 2005","1,922.27","1,891.44","1,924.64","1,891.44","8.62M","1.63%"
"Jul 06, 2005","1,891.44","1,887.26","1,896.48","1,884.93","16.37M","0.22%"
"Jul 05, 2005","1,887.26","1,895.52","1,902.37","1,884.02","11.39M","-0.44%"
"Jul 04, 2005","1,895.52","1,900.31","1,907.85","1,894.36","8.54M","-0.25%"
"Jul 01, 2005","1,900.31","1,897.78","1,905.37","1,895.07","5.04M","0.13%"
"Jun 30, 2005","1,897.78","1,906.80","1,912.04","1,897.78","7.47M","-0.47%"
"Jun 29, 2005","1,906.80","1,912.02","1,917.39","1,904.55","4.23M","-0.27%"
"Jun 28, 2005","1,912.02","1,926.33","1,929.63","1,908.40","5.31M","-0.74%"
"Jun 27, 2005","1,926.33","1,922.96","1,941.28","1,922.94","10.92M","0.18%"
"Jun 24, 2005","1,922.96","1,923.94","1,932.82","1,917.75","8.99M","-0.05%"
"Jun 23, 2005","1,923.94","1,906.92","1,928.02","1,906.12","8.79M","0.89%"
"Jun 22, 2005","1,906.92","1,901.62","1,913.83","1,901.44","6.93M","0.28%"
"Jun 20, 2005","1,901.62","1,878.55","1,905.63","1,878.55","8.47M","1.23%"
"Jun 17, 2005","1,878.55","1,863.08","1,881.34","1,858.60","6.96M","0.83%"
"Jun 16, 2005","1,863.08","1,864.39","1,876.06","1,863.08","2.46M","-0.07%"
"Jun 15, 2005","1,864.39","1,877.02","1,878.55","1,861.38","9.89M","-0.67%"
"Jun 14, 2005","1,877.02","1,851.87","1,879.68","1,851.87","4.86M","1.36%"
"Jun 13, 2005","1,851.87","1,849.15","1,858.03","1,846.77","6.11M","0.15%"
"Jun 10, 2005","1,849.15","1,863.32","1,863.32","1,848.09","10.19M","-0.76%"
"Jun 09, 2005","1,863.32","1,871.32","1,877.52","1,852.38","10.51M","-0.43%"
"Jun 08, 2005","1,871.32","1,855.76","1,883.78","1,848.26","7.23M","0.84%"
"Jun 07, 2005","1,855.76","1,884.47","1,885.03","1,851.40","7.19M","-1.52%"
"Jun 06, 2005","1,884.47","1,923.64","1,929.82","1,879.83","15.40M","-2.04%"
"Jun 03, 2005","1,923.64","1,912.66","1,927.20","1,912.66","10.56M","0.57%"
"Jun 02, 2005","1,912.66","1,893.51","1,916.85","1,893.51","10.30M","1.01%"
"Jun 01, 2005","1,893.51","1,936.13","1,939.25","1,893.51","8.66M","-2.20%"
"May 31, 2005","1,936.13","1,908.52","1,956.30","1,908.52","9.10M","1.45%"
"May 30, 2005","1,908.52","1,921.70","1,928.77","1,907.88","11.14M","-0.69%"
"May 27, 2005","1,921.70","1,923.83","1,928.57","1,920.58","12.02M","-0.11%"
"May 26, 2005","1,923.83","1,925.17","1,932.65","1,923.71","12.19M","-0.07%"
"May 25, 2005","1,925.17","1,929.02","1,935.93","1,921.37","5.22M","-0.20%"
"May 20, 2005","1,929.02","1,927.50","1,936.37","1,927.31","12.20M","0.08%"
"May 19, 2005","1,927.50","1,896.73","1,931.74","1,896.73","13.99M","1.62%"
"May 18, 2005","1,896.73","1,902.90","1,909.97","1,891.65","20.48M","-0.32%"
"May 17, 2005","1,902.90","1,913.11","1,934.31","1,902.71","14.16M","-0.53%"
"May 16, 2005","1,913.11","1,918.59","1,926.65","1,912.57","16.60M","-0.29%"
"May 13, 2005","1,918.59","1,895.75","1,923.57","1,895.75","19.96M","1.20%"
"May 12, 2005","1,895.75","1,897.46","1,907.76","1,895.08","17.11M","-0.09%"
"May 11, 2005","1,897.46","1,896.21","1,914.56","1,892.89","28.18M","0.07%"
"May 10, 2005","1,896.21","1,895.03","1,903.75","1,894.19","28.90M","0.06%"
"May 09, 2005","1,895.03","1,893.08","1,907.79","1,892.03","20.48M","0.10%"
"May 06, 2005","1,893.08","1,866.68","1,896.76","1,866.60","35.67M","1.41%"
"May 05, 2005","1,866.68","1,864.46","1,874.14","1,862.74","30.34M","0.12%"
"May 04, 2005","1,864.46","1,837.29","1,866.64","1,837.29","39.87M","1.48%"
"May 03, 2005","1,837.29","1,829.62","1,838.82","1,829.62","32.59M","0.42%"
"Apr 29, 2005","1,829.62","1,826.26","1,843.13","1,826.26","39.56M","0.18%"
"Apr 28, 2005","1,826.26","1,814.86","1,836.47","1,814.57","21.20M","0.63%"
"Apr 27, 2005","1,814.86","1,807.17","1,826.42","1,805.39","26.27M","0.43%"
"Apr 26, 2005","1,807.17","1,806.99","1,811.29","1,803.39","16.45M","0.01%"
"Apr 25, 2005","1,806.99","1,802.13","1,811.47","1,801.84","17.11M","0.27%"
"Apr 21, 2005","1,802.13","1,801.60","1,810.22","1,801.55","19.92M","0.03%"
"Apr 20, 2005","1,801.60","1,792.00","1,808.53","1,792.00","19.29M","0.53%"
"Apr 19, 2005","1,792.03","1,777.18","1,803.15","1,777.18","12.97M","0.84%"
"Apr 18, 2005","1,777.18","1,779.66","1,786.06","1,775.55","7.58M","-0.14%"
"Apr 15, 2005","1,779.66","1,765.03","1,784.14","1,765.03","5.55M","0.83%"
"Apr 12, 2005","1,765.03","1,758.55","1,770.41","1,757.70","9.19M","0.37%"
"Apr 11, 2005","1,758.55","1,754.59","1,760.59","1,754.59","14.98M","0.23%"
"Apr 08, 2005","1,754.59","1,751.34","1,755.54","1,751.34","17.17M","0.19%"
"Apr 07, 2005","1,751.34","1,763.99","1,770.15","1,751.34","8.39M","-0.72%"
"Apr 06, 2005","1,763.99","1,768.42","1,780.87","1,751.88","14.56M","-0.25%"
"Apr 05, 2005","1,768.42","1,768.08","1,780.59","1,751.88","16.24M","0.02%"
"Apr 04, 2005","1,768.08","1,760.31","1,775.68","1,751.88","18.10M","0.44%"
"Apr 01, 2005","1,760.31","1,751.88","1,766.58","1,751.88","18.31M","0.48%"
"Mar 31, 2005","1,751.88","1,746.75","1,771.08","1,746.75","20.67M","0.29%"
"Mar 30, 2005","1,746.75","1,731.56","1,749.12","1,731.56","16.14M","0.88%"
"Mar 29, 2005","1,731.56","1,726.47","1,736.44","1,726.32","19.33M","0.29%"
"Mar 28, 2005","1,726.47","1,738.63","1,741.08","1,723.68","22.92M","-0.70%"
"Mar 24, 2005","1,738.63","1,735.65","1,745.63","1,735.65","24.39M","0.17%"
"Mar 23, 2005","1,735.65","1,733.87","1,741.20","1,731.97","24.67M","0.10%"
"Mar 22, 2005","1,733.87","1,736.51","1,740.82","1,730.45","26.46M","-0.15%"
"Mar 21, 2005","1,736.51","1,731.07","1,744.54","1,731.07","23.07M","0.31%"
"Mar 18, 2005","1,731.07","1,740.96","1,747.87","1,731.07","20.45M","-0.57%"
"Mar 17, 2005","1,740.96","1,738.10","1,753.12","1,737.08","51.89M","0.16%"
"Mar 16, 2005","1,738.10","1,728.86","1,741.20","1,391.42","40.68M","0.53%"
"Mar 15, 2005","1,728.86","1,723.72","1,737.94","1,391.42","30.70M","0.30%"
"Mar 14, 2005","1,723.72","1,724.86","1,732.26","1,721.38","34.92M","-0.07%"
"Mar 11, 2005","1,724.86","1,727.80","1,739.53","1,723.75","27.83M","-0.17%"
"Mar 10, 2005","1,727.87","1,728.61","1,732.78","1,725.83","34.20M","-0.04%"
"Mar 09, 2005","1,728.61","1,735.73","1,739.27","1,724.38","23.32M","-0.41%"
"Mar 07, 2005","1,735.73","1,745.15","1,747.96","1,734.23","67.38M","-0.54%"
"Mar 04, 2005","1,745.15","1,743.53","1,752.77","1,742.23","93.82M","0.09%"
"Mar 03, 2005","1,743.53","1,725.65","1,750.43","1,725.65","80.52M","1.04%"
"Mar 02, 2005","1,725.65","1,714.07","1,727.90","1,713.57","94.51M","0.68%"
"Mar 01, 2005","1,714.07","1,715.14","1,720.50","1,712.06","126.37M","-0.06%"
"Feb 28, 2005","1,715.14","1,720.09","1,723.24","1,714.34","68.80M","-0.29%"
"Feb 25, 2005","1,720.09","1,726.79","1,730.37","1,717.10","21.49M","-0.39%"
"Feb 24, 2005","1,726.79","1,720.44","1,733.33","1,720.44","39.19M","0.37%"
"Feb 22, 2005","1,720.44","1,721.68","1,725.43","1,720.20","29.73M","-0.07%"
"Feb 21, 2005","1,721.68","1,714.55","1,726.61","1,714.55","18.07M","0.42%"
"Feb 18, 2005","1,714.55","1,710.93","1,719.38","1,710.93","19.85M","0.21%"
"Feb 17, 2005","1,710.93","1,705.24","1,713.92","1,704.72","16.94M","0.33%"
"Feb 16, 2005","1,705.24","1,695.11","1,707.49","1,693.35","24.84M","0.60%"
"Feb 15, 2005","1,695.11","1,709.32","1,711.39","1,695.11","61.99M","-0.83%"
"Feb 14, 2005","1,709.32","1,708.86","1,726.58","1,705.93","80.74M","0.03%"
"Feb 11, 2005","1,708.86","1,705.93","1,714.59","1,705.93","19.77M","0.17%"
"Feb 10, 2005","1,705.93","1,705.36","1,713.92","1,702.65","15.79M","0.03%"
"Feb 09, 2005","1,705.36","1,719.80","1,720.38","1,701.66","22.06M","-0.84%"
"Feb 08, 2005","1,719.80","1,701.44","1,731.03","1,701.44","29.30M","1.08%"
"Feb 07, 2005","1,701.44","1,688.17","1,702.91","1,663.10","17.05M","0.79%"
"Feb 03, 2005","1,688.17","1,663.10","1,690.49","1,663.10","17.70M","1.51%"
"Feb 02, 2005","1,663.10","1,648.11","1,665.30","1,648.11","7.92M","0.91%"
"Feb 01, 2005","1,648.11","1,650.72","1,658.04","1,648.11","8.99M","-0.16%"
"Jan 31, 2005","1,650.72","1,649.79","1,654.82","1,648.43","10.09M","0.06%"
"Jan 28, 2005","1,649.79","1,643.60","1,657.31","1,643.60","10.46M","0.38%"
"Jan 27, 2005","1,643.60","1,634.83","1,650.01","1,634.75","9.69M","0.54%"
"Jan 26, 2005","1,634.83","1,622.95","1,635.73","1,622.96","10.36M","0.73%"
"Jan 25, 2005","1,622.95","1,605.70","1,625.90","1,604.09","10.27M","1.07%"
"Jan 20, 2005","1,605.70","1,589.67","1,610.69","1,589.67","10.42M","1.01%"
"Jan 19, 2005","1,589.67","1,577.02","1,593.22","1,577.03","8.98M","0.80%"
"Jan 18, 2005","1,577.02","1,574.04","1,579.61","1,571.90","5.80M","0.19%"
"Jan 17, 2005","1,574.04","1,574.66","1,577.88","1,571.59","5.70M","-0.04%"
"Jan 13, 2005","1,574.66","1,571.15","1,577.62","1,570.49","15.32M","0.22%"
"Jan 12, 2005","1,571.15","1,562.05","1,571.76","1,562.21","7.16M","0.58%"
"Jan 11, 2005","1,562.05","1,568.11","1,568.85","1,561.11","8.38M","-0.39%"
"Jan 10, 2005","1,568.11","1,568.10","1,575.44","1,567.47","9.38M","0.00%"
"Jan 07, 2005","1,568.10","1,569.04","1,577.92","1,565.19","21.21M","-0.06%"
"Jan 06, 2005","1,569.04","1,548.71","1,574.14","1,548.71","35.33M","1.31%"
"Jan 05, 2005","1,548.71","1,524.75","1,552.68","1,523.25","20.86M","1.57%"
"Jan 04, 2005","1,524.75","1,509.25","1,529.16","1,509.23","16.52M","1.03%"
"Jan 03, 2005","1,509.25","1,506.89","1,512.24","1,506.86","4.79M","0.16%"
"Dec 31, 2004","1,506.89","1,506.89","1,513.97","1,505.07","5.71M","-0.26%"
"Dec 30, 2004","1,510.75","1,487.09","1,519.21","1,486.41","5.09M","1.59%"
"Dec 29, 2004","1,487.09","1,504.41","1,504.41","1,487.09","4.39M","-1.15%"
"Dec 28, 2004","1,504.41","1,572.55","1,572.55","1,500.93","4.26M","-4.33%"
"Dec 23, 2004","1,572.55","1,580.66","1,582.68","1,572.18","8.67M","-0.51%"
"Dec 22, 2004","1,580.66","1,541.40","1,599.39","1,541.40","22.88M","2.54%"
"Dec 21, 2004","1,541.49","1,539.36","1,544.77","1,539.25","3.16M","0.14%"
"Dec 20, 2004","1,539.36","1,537.27","1,545.29","1,534.30","7.20M","0.14%"
"Dec 17, 2004","1,537.27","1,527.59","1,539.01","1,527.59","4.95M","0.63%"
"Dec 16, 2004","1,527.59","1,525.93","1,535.13","1,462.82","7.20M","0.11%"
"Dec 15, 2004","1,525.93","1,526.14","1,530.73","1,462.82","13.01M","-0.01%"
"Dec 14, 2004","1,526.14","1,526.77","1,532.94","1,462.82","11.69M","-0.04%"
"Dec 13, 2004","1,526.77","1,521.06","1,529.38","1,462.82","4.05M","0.38%"
"Dec 10, 2004","1,521.06","1,523.16","1,524.64","1,462.82","2.59M","-0.14%"
"Dec 09, 2004","1,523.16","1,518.69","1,526.90","1,462.82","6.67M","0.29%"
"Dec 08, 2004","1,518.69","1,518.84","1,527.48","1,462.82","8.27M","-0.01%"
"Dec 07, 2004","1,518.84","1,504.09","1,520.89","1,462.82","6.91M","0.98%"
"Dec 06, 2004","1,504.09","1,487.89","1,505.39","1,462.82","9.38M","1.09%"
"Dec 03, 2004","1,487.89","1,480.04","1,490.25","1,462.82","5.88M","0.53%"
"Dec 02, 2004","1,480.04","1,489.48","1,490.60","1,462.82","5.17M","-0.63%"
"Dec 01, 2004","1,489.48","1,499.41","1,502.86","1,489.48","4.53M","-0.66%"
"Nov 30, 2004","1,499.41","1,493.61","1,504.39","1,493.61","12.03M","0.39%"
"Nov 29, 2004","1,493.61","1,494.83","1,499.49","1,492.44","1.69M","-0.08%"
"Nov 25, 2004","1,494.83","1,488.86","1,498.27","1,488.77","5.12M","0.40%"
"Nov 24, 2004","1,488.86","1,479.38","1,492.63","1,479.17","6.92M","0.64%"
"Nov 23, 2004","1,479.38","1,479.06","1,485.95","1,475.83","3.71M","0.02%"
"Nov 22, 2004","1,479.06","1,485.21","1,490.76","1,477.58","2.77M","-0.41%"
"Nov 19, 2004","1,485.21","1,462.82","1,496.04","1,462.82","9.11M","1.53%"
"Nov 18, 2004","1,462.82","1,455.58","1,468.23","1,455.30","12.21M","0.50%"
"Nov 17, 2004","1,455.58","1,446.46","1,458.96","1,370.43","4.82M","0.63%"
"Nov 16, 2004","1,446.46","1,450.48","1,453.81","1,370.43","4.56M","-0.28%"
"Nov 15, 2004","1,450.48","1,475.18","1,480.65","1,370.43","5.73M","-1.67%"
"Nov 12, 2004","1,475.18","1,475.72","1,488.73","1,370.43","17.86M","-0.04%"
"Nov 10, 2004","1,475.72","1,463.27","1,484.57","1,463.27","11.10M","0.85%"
"Nov 09, 2004","1,463.27","1,461.19","1,468.92","1,370.43","4.85M","0.14%"
"Nov 08, 2004","1,461.19","1,494.68","1,495.35","1,458.97","9.22M","-2.24%"
"Nov 05, 2004","1,494.68","1,492.08","1,496.47","1,370.43","12.10M","0.17%"
"Nov 04, 2004","1,492.08","1,518.93","1,519.88","1,370.43","9.60M","-1.77%"
"Nov 03, 2004","1,518.93","1,519.37","1,525.80","1,370.43","8.78M","-0.03%"
"Nov 02, 2004","1,519.37","1,528.74","1,531.23","1,370.43","9.08M","-0.61%"
"Nov 01, 2004","1,528.74","1,534.42","1,543.76","1,370.43","9.51M","-0.37%"
"Oct 29, 2004","1,534.42","1,530.10","1,538.88","1,528.46","16.14M","0.28%"
"Oct 28, 2004","1,530.10","1,506.69","1,545.79","1,506.69","11.32M","-0.99%"
"Oct 26, 2004","1,545.33","1,558.30","1,563.71","1,370.43","25.99M","-0.83%"
"Oct 25, 2004","1,558.30","1,560.87","1,565.13","1,370.43","27.37M","-0.16%"
"Oct 22, 2004","1,560.87","1,545.16","1,565.13","1,370.43","27.37M","1.02%"
"Oct 21, 2004","1,545.16","1,530.78","1,549.83","1,370.43","16.10M","0.94%"
"Oct 20, 2004","1,530.78","1,506.69","1,536.03","1,506.69","14.37M","1.60%"
"Oct 19, 2004","1,506.69","1,507.37","1,519.53","1,370.43","12.21M","-0.05%"
"Oct 18, 2004","1,507.37","1,500.54","1,521.14","1,370.43","13.72M","0.46%"
"Oct 15, 2004","1,500.54","1,492.20","1,521.05","1,370.43","13.04M","0.56%"
"Oct 14, 2004","1,492.20","1,479.17","1,501.25","1,370.43","20.35M","0.88%"
"Oct 13, 2004","1,479.17","1,451.37","1,481.46","1,370.43","8.53M","1.92%"
"Oct 12, 2004","1,451.37","1,445.43","1,456.97","1,370.43","9.24M","0.41%"
"Oct 11, 2004","1,445.43","1,449.19","1,452.67","1,445.34","5.59M","-0.26%"
"Oct 08, 2004","1,449.19","1,444.70","1,452.23","1,444.70","12.28M","0.31%"
"Oct 07, 2004","1,444.78","1,448.47","1,449.61","1,370.43","8.30M","-0.25%"
"Oct 06, 2004","1,448.47","1,448.49","1,454.33","1,370.43","5.21M","-0.00%"
"Oct 05, 2004","1,448.49","1,451.23","1,457.80","1,370.43","6.73M","-0.19%"
"Oct 04, 2004","1,451.23","1,449.40","1,456.38","1,448.90","6.01M","0.13%"
"Oct 01, 2004","1,449.40","1,450.82","1,456.67","1,449.95","7.49M","-0.10%"
"Sep 30, 2004","1,450.82","1,443.04","1,454.88","1,370.43","20.45M","0.54%"
"Sep 29, 2004","1,443.04","1,449.59","1,454.84","1,370.43","8.39M","-0.45%"
